"","beta","alpha","gamma","W","W1","W2","c","v","r","k","interest_rate","sigma","spec","transformation","identifier"
"127",1563.75159261232,1625836.98199308,1354.24860441064,3.74653378332899,12200,0.56945044999566,9000,89929.9153285874,0.201282685349239,20226,0.1,0.0000200307674145246,"c","100  +  90",127
"128",1563.75159261232,1625836.98199308,1354.24860441064,3.74653378332899,12200,0.56945044999566,9500,89929.9153285874,0.201282685349239,20226,0.1,0.0000200307674145246,"c","100  +  95",128
"129",1563.75159261232,1625836.98199308,1354.24860441064,3.74653378332899,12200,0.56945044999566,10000,89929.9153285874,0.201282685349239,20226,0.1,0.0000200307674145246,"c","100  +  100",129
"130",1563.75159261232,1625836.98199308,1354.24860441064,3.74653378332899,12200,0.56945044999566,10500,89929.9153285874,0.201282685349239,20226,0.1,0.0000200307674145246,"c","100  +  105",130
"131",1563.75159261232,1625836.98199308,1354.24860441064,3.74653378332899,12200,0.56945044999566,11000,89929.9153285874,0.201282685349239,20226,0.1,0.0000200307674145246,"c","100  +  110",131
"132",1563.75159261232,1625836.98199308,1354.24860441064,3.74653378332899,12200,0.56945044999566,11500,89929.9153285874,0.201282685349239,20226,0.1,0.0000200307674145246,"c","100  +  115",132
"133",1563.75159261232,1625836.98199308,1354.24860441064,3.74653378332899,12200,0.56945044999566,12000,89929.9153285874,0.201282685349239,20226,0.1,0.0000200307674145246,"c","100  +  120",133
"134",1563.75159261232,1625836.98199308,1354.24860441064,3.74653378332899,12200,0.56945044999566,12500,89929.9153285874,0.201282685349239,20226,0.1,0.0000200307674145246,"c","100  +  125",134
"135",1563.75159261232,1625836.98199308,1354.24860441064,3.74653378332899,12200,0.56945044999566,13000,89929.9153285874,0.201282685349239,20226,0.1,0.0000200307674145246,"c","100  +  130",135
"136",1563.75159261232,1625836.98199308,1354.24860441064,3.74653378332899,12200,0.56945044999566,13500,89929.9153285874,0.201282685349239,20226,0.1,0.0000200307674145246,"c","100  +  135",136
"137",1563.75159261232,1625836.98199308,1354.24860441064,3.74653378332899,12200,0.56945044999566,14000,89929.9153285874,0.201282685349239,20226,0.1,0.0000200307674145246,"c","100  +  140",137
"138",1563.75159261232,1625836.98199308,1354.24860441064,3.74653378332899,12200,0.56945044999566,14500,89929.9153285874,0.201282685349239,20226,0.1,0.0000200307674145246,"c","100  +  145",138
"139",1563.75159261232,1625836.98199308,1354.24860441064,3.74653378332899,12200,0.56945044999566,15000,89929.9153285874,0.201282685349239,20226,0.1,0.0000200307674145246,"c","100  +  150",139
"140",1563.75159261232,1625836.98199308,1354.24860441064,3.74653378332899,12200,0.56945044999566,15500,89929.9153285874,0.201282685349239,20226,0.1,0.0000200307674145246,"c","100  +  155",140
"141",1563.75159261232,1625836.98199308,1354.24860441064,3.74653378332899,12200,0.56945044999566,16000,89929.9153285874,0.201282685349239,20226,0.1,0.0000200307674145246,"c","100  +  160",141
"142",1563.75159261232,1625836.98199308,1354.24860441064,3.74653378332899,12200,0.56945044999566,16500,89929.9153285874,0.201282685349239,20226,0.1,0.0000200307674145246,"c","100  +  165",142
"143",1563.75159261232,1625836.98199308,1354.24860441064,3.74653378332899,12200,0.56945044999566,17000,89929.9153285874,0.201282685349239,20226,0.1,0.0000200307674145246,"c","100  +  170",143
"144",1563.75159261232,1625836.98199308,1354.24860441064,3.74653378332899,12200,0.56945044999566,17500,89929.9153285874,0.201282685349239,20226,0.1,0.0000200307674145246,"c","100  +  175",144
"145",1563.75159261232,1625836.98199308,1354.24860441064,3.74653378332899,12200,0.56945044999566,18000,89929.9153285874,0.201282685349239,20226,0.1,0.0000200307674145246,"c","100  +  180",145
"146",1563.75159261232,1625836.98199308,1354.24860441064,3.74653378332899,12200,0.56945044999566,18500,89929.9153285874,0.201282685349239,20226,0.1,0.0000200307674145246,"c","100  +  185",146
"147",1563.75159261232,1625836.98199308,1354.24860441064,3.74653378332899,12200,0.56945044999566,19000,89929.9153285874,0.201282685349239,20226,0.1,0.0000200307674145246,"c","100  +  190",147
"148",1563.75159261232,1625836.98199308,1354.24860441064,3.74653378332899,12200,0.56945044999566,19500,89929.9153285874,0.201282685349239,20226,0.1,0.0000200307674145246,"c","100  +  195",148
"149",1563.75159261232,1625836.98199308,1354.24860441064,3.74653378332899,12200,0.56945044999566,20000,89929.9153285874,0.201282685349239,20226,0.1,0.0000200307674145246,"c","100  +  200",149
"150",1563.75159261232,1625836.98199308,1354.24860441064,3.74653378332899,12200,0.56945044999566,20500,89929.9153285874,0.201282685349239,20226,0.1,0.0000200307674145246,"c","100  +  205",150
"151",1563.75159261232,1625836.98199308,1354.24860441064,3.74653378332899,12200,0.56945044999566,21000,89929.9153285874,0.201282685349239,20226,0.1,0.0000200307674145246,"c","100  +  210",151
"152",1563.75159261232,1625836.98199308,1354.24860441064,3.74653378332899,12200,0.56945044999566,21500,89929.9153285874,0.201282685349239,20226,0.1,0.0000200307674145246,"c","100  +  215",152
"153",1563.75159261232,1625836.98199308,1354.24860441064,3.74653378332899,12200,0.56945044999566,22000,89929.9153285874,0.201282685349239,20226,0.1,0.0000200307674145246,"c","100  +  220",153
"154",1563.75159261232,1625836.98199308,1354.24860441064,3.74653378332899,12200,0.56945044999566,22500,89929.9153285874,0.201282685349239,20226,0.1,0.0000200307674145246,"c","100  +  225",154
"155",1563.75159261232,1625836.98199308,1354.24860441064,3.74653378332899,12200,0.56945044999566,23000,89929.9153285874,0.201282685349239,20226,0.1,0.0000200307674145246,"c","100  +  230",155
"156",1563.75159261232,1625836.98199308,1354.24860441064,3.74653378332899,12200,0.56945044999566,23500,89929.9153285874,0.201282685349239,20226,0.1,0.0000200307674145246,"c","100  +  235",156
"157",1563.75159261232,1625836.98199308,1354.24860441064,3.74653378332899,12200,0.56945044999566,24000,89929.9153285874,0.201282685349239,20226,0.1,0.0000200307674145246,"c","100  +  240",157
"158",1563.75159261232,1625836.98199308,1354.24860441064,3.74653378332899,12200,0.56945044999566,24500,89929.9153285874,0.201282685349239,20226,0.1,0.0000200307674145246,"c","100  +  245",158
"159",1563.75159261232,1625836.98199308,1354.24860441064,3.74653378332899,12200,0.56945044999566,25000,89929.9153285874,0.201282685349239,20226,0.1,0.0000200307674145246,"c","100  +  250",159
"160",1563.75159261232,1625836.98199308,1354.24860441064,3.74653378332899,12200,0.56945044999566,25500,89929.9153285874,0.201282685349239,20226,0.1,0.0000200307674145246,"c","100  +  255",160
"161",1563.75159261232,1625836.98199308,1354.24860441064,3.74653378332899,12200,0.56945044999566,26000,89929.9153285874,0.201282685349239,20226,0.1,0.0000200307674145246,"c","100  +  260",161
"162",1563.75159261232,1625836.98199308,1354.24860441064,3.74653378332899,12200,0.56945044999566,26500,89929.9153285874,0.201282685349239,20226,0.1,0.0000200307674145246,"c","100  +  265",162
"163",1563.75159261232,1625836.98199308,1354.24860441064,3.74653378332899,12200,0.56945044999566,27000,89929.9153285874,0.201282685349239,20226,0.1,0.0000200307674145246,"c","100  +  270",163
"164",1563.75159261232,1625836.98199308,1354.24860441064,3.74653378332899,12200,0.56945044999566,27500,89929.9153285874,0.201282685349239,20226,0.1,0.0000200307674145246,"c","100  +  275",164
"165",1563.75159261232,1625836.98199308,1354.24860441064,3.74653378332899,12200,0.56945044999566,28000,89929.9153285874,0.201282685349239,20226,0.1,0.0000200307674145246,"c","100  +  280",165
"166",1563.75159261232,1625836.98199308,1354.24860441064,3.74653378332899,12200,0.56945044999566,28500,89929.9153285874,0.201282685349239,20226,0.1,0.0000200307674145246,"c","100  +  285",166
"167",1563.75159261232,1625836.98199308,1354.24860441064,3.74653378332899,12200,0.56945044999566,29000,89929.9153285874,0.201282685349239,20226,0.1,0.0000200307674145246,"c","100  +  290",167
"168",1563.75159261232,1625836.98199308,1354.24860441064,3.74653378332899,12200,0.56945044999566,29500,89929.9153285874,0.201282685349239,20226,0.1,0.0000200307674145246,"c","100  +  295",168
"169",1563.75159261232,1625836.98199308,1354.24860441064,3.74653378332899,12200,0.56945044999566,30000,89929.9153285874,0.201282685349239,20226,0.1,0.0000200307674145246,"c","100  +  300",169
"170",1563.75159261232,812918.49099654,1354.24860441064,3.74653378332899,12200,0.56945044999566,0,89929.9153285874,0.201282685349239,20226,0.1,0.0000200307674145246,"alpha","0.5",170
"171",1563.75159261232,975502.189195848,1354.24860441064,3.74653378332899,12200,0.56945044999566,0,89929.9153285874,0.201282685349239,20226,0.1,0.0000200307674145246,"alpha","0.6",171
"172",1563.75159261232,1300669.58559446,1354.24860441064,3.74653378332899,12200,0.56945044999566,0,89929.9153285874,0.201282685349239,20226,0.1,0.0000200307674145246,"alpha","0.8",172
"173",1563.75159261232,1625836.98199308,1354.24860441064,3.74653378332899,12200,0.56945044999566,0,89929.9153285874,0.201282685349239,20226,0.1,0.0000200307674145246,"alpha","1",173
"174",1563.75159261232,1951004.3783917,1354.24860441064,3.74653378332899,12200,0.56945044999566,0,89929.9153285874,0.201282685349239,20226,0.1,0.0000200307674145246,"alpha","1.2",174
"175",1563.75159261232,2276171.77479031,1354.24860441064,3.74653378332899,12200,0.56945044999566,0,89929.9153285874,0.201282685349239,20226,0.1,0.0000200307674145246,"alpha","1.4",175
"176",1563.75159261232,2601339.17118893,1354.24860441064,3.74653378332899,12200,0.56945044999566,0,89929.9153285874,0.201282685349239,20226,0.1,0.0000200307674145246,"alpha","1.6",176
"177",1563.75159261232,2926506.56758754,1354.24860441064,3.74653378332899,12200,0.56945044999566,0,89929.9153285874,0.201282685349239,20226,0.1,0.0000200307674145246,"alpha","1.8",177
"178",1563.75159261232,3251673.96398616,1354.24860441064,3.74653378332899,12200,0.56945044999566,0,89929.9153285874,0.201282685349239,20226,0.1,0.0000200307674145246,"alpha","2",178
"179",781.87579630616,1625836.98199308,1354.24860441064,3.74653378332899,12200,0.56945044999566,0,89929.9153285874,0.201282685349239,20226,0.1,0.0000200307674145246,"beta","0.5",179
"180",1251.00127408986,1625836.98199308,1354.24860441064,3.74653378332899,12200,0.56945044999566,0,89929.9153285874,0.201282685349239,20226,0.1,0.0000200307674145246,"beta","0.8",180
"181",1876.50191113478,1625836.98199308,1354.24860441064,3.74653378332899,12200,0.56945044999566,0,89929.9153285874,0.201282685349239,20226,0.1,0.0000200307674145246,"beta","1.2",181
"182",2345.62738891848,1625836.98199308,1354.24860441064,3.74653378332899,12200,0.56945044999566,0,89929.9153285874,0.201282685349239,20226,0.1,0.0000200307674145246,"beta","1.5",182
"183",2814.75286670218,1625836.98199308,1354.24860441064,3.74653378332899,12200,0.56945044999566,0,89929.9153285874,0.201282685349239,20226,0.1,0.0000200307674145246,"beta","1.8",183
"184",3127.50318522464,1625836.98199308,1354.24860441064,3.74653378332899,12200,0.56945044999566,0,89929.9153285874,0.201282685349239,20226,0.1,0.0000200307674145246,"beta","2",184
"185",1563.75159261232,1625836.98199308,1354.24860441064,3.74653378332899,12200,0.56945044999566,0,81876.4417298094,0.201282685349239,20226,0.05,0.0000200307674145246,"interest","0.05",185
"186",1563.75159261232,1625836.98199308,1354.24860441064,3.74653378332899,12200,0.56945044999566,0,85016.628894696,0.201282685349239,20226,0.07,0.0000200307674145246,"interest","0.07",186
"187",1563.75159261232,1625836.98199308,1354.24860441064,3.74653378332899,12200,0.56945044999566,0,89929.9153285874,0.201282685349239,20226,0.1,0.0000200307674145246,"interest","0.1",187
"188",1563.75159261232,1625836.98199308,1354.24860441064,3.74653378332899,12200,0.56945044999566,0,98679.6567539861,0.201282685349239,20226,0.15,0.0000200307674145246,"interest","0.15",188
"189",1563.75159261232,1625836.98199308,1354.24860441064,3.74653378332899,12200,0.56945044999566,0,108162.758971481,0.201282685349239,20226,0.2,0.0000200307674145246,"interest","0.2",189
"190",1563.75159261232,1625836.98199308,1354.24860441064,3.74653378332899,12200,0.56945044999566,0,44964.9576642937,0.201282685349239,20226,0.1,0.0000200307674145246,"subsidy","0.5",190
"191",1563.75159261232,1625836.98199308,1354.24860441064,3.74653378332899,12200,0.56945044999566,0,48562.1542774372,0.201282685349239,20226,0.1,0.0000200307674145246,"subsidy","0.54",191
"192",1563.75159261232,1625836.98199308,1354.24860441064,3.74653378332899,12200,0.56945044999566,0,52159.3508905807,0.201282685349239,20226,0.1,0.0000200307674145246,"subsidy","0.58",192
"193",1563.75159261232,1625836.98199308,1354.24860441064,3.74653378332899,12200,0.56945044999566,0,55756.5475037242,0.201282685349239,20226,0.1,0.0000200307674145246,"subsidy","0.62",193
"194",1563.75159261232,1625836.98199308,1354.24860441064,3.74653378332899,12200,0.56945044999566,0,59353.7441168677,0.201282685349239,20226,0.1,0.0000200307674145246,"subsidy","0.66",194
"195",1563.75159261232,1625836.98199308,1354.24860441064,3.74653378332899,12200,0.56945044999566,0,62950.9407300112,0.201282685349239,20226,0.1,0.0000200307674145246,"subsidy","0.7",195
"196",1563.75159261232,1625836.98199308,1354.24860441064,3.74653378332899,12200,0.56945044999566,0,66548.1373431547,0.201282685349239,20226,0.1,0.0000200307674145246,"subsidy","0.74",196
"197",1563.75159261232,1625836.98199308,1354.24860441064,3.74653378332899,12200,0.56945044999566,0,70145.3339562982,0.201282685349239,20226,0.1,0.0000200307674145246,"subsidy","0.78",197
"198",1563.75159261232,1625836.98199308,1354.24860441064,3.74653378332899,12200,0.56945044999566,0,73742.5305694417,0.201282685349239,20226,0.1,0.0000200307674145246,"subsidy","0.82",198
"199",1563.75159261232,1625836.98199308,1354.24860441064,3.74653378332899,12200,0.56945044999566,0,77339.7271825852,0.201282685349239,20226,0.1,0.0000200307674145246,"subsidy","0.86",199
"200",1563.75159261232,1625836.98199308,1354.24860441064,3.74653378332899,12200,0.56945044999566,0,80936.9237957287,0.201282685349239,20226,0.1,0.0000200307674145246,"subsidy","0.9",200
"201",1563.75159261232,1625836.98199308,1354.24860441064,3.74653378332899,12200,0.56945044999566,0,84534.1204088722,0.201282685349239,20226,0.1,0.0000200307674145246,"subsidy","0.94",201
"202",1563.75159261232,1625836.98199308,1354.24860441064,3.74653378332899,12200,0.56945044999566,0,88131.3170220157,0.201282685349239,20226,0.1,0.0000200307674145246,"subsidy","0.98",202
"203",1563.75159261232,1625836.98199308,1354.24860441064,3.74653378332899,12200,0.56945044999566,0,91728.5136351591,0.201282685349239,20226,0.1,0.0000200307674145246,"subsidy","1.02",203
"204",1563.75159261232,1625836.98199308,1354.24860441064,3.74653378332899,12200,0.56945044999566,0,95325.7102483027,0.201282685349239,20226,0.1,0.0000200307674145246,"subsidy","1.06",204
"205",1563.75159261232,1625836.98199308,1354.24860441064,3.74653378332899,12200,0.56945044999566,0,98922.9068614462,0.201282685349239,20226,0.1,0.0000200307674145246,"subsidy","1.1",205
"206",1563.75159261232,1625836.98199308,1354.24860441064,3.74653378332899,12200,0.56945044999566,0,44964.9576642937,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c","c= Inf and v= 0",206
"207",1563.75159261232,1625836.98199308,1354.24860441064,3.74653378332899,12200,0.56945044999566,0,48562.1542774372,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c","c= 9692.43 and v= 0",207
"208",1563.75159261232,1625836.98199308,1354.24860441064,3.74653378332899,12200,0.56945044999566,0,52159.3508905807,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c","c= 5205.94 and v= 0",208
"209",1563.75159261232,1625836.98199308,1354.24860441064,3.74653378332899,12200,0.56945044999566,0,55756.5475037242,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c","c= 3710.44 and v= 0",209
"210",1563.75159261232,1625836.98199308,1354.24860441064,3.74653378332899,12200,0.56945044999566,0,59353.7441168677,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c","c= 2962.69 and v= 0",210
"211",1563.75159261232,1625836.98199308,1354.24860441064,3.74653378332899,12200,0.56945044999566,0,62950.9407300112,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c","c= 2514.04 and v= 0",211
"212",1563.75159261232,1625836.98199308,1354.24860441064,3.74653378332899,12200,0.56945044999566,0,66548.1373431547,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c","c= 2214.94 and v= 0",212
"213",1563.75159261232,1625836.98199308,1354.24860441064,3.74653378332899,12200,0.56945044999566,0,70145.3339562982,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c","c= 2001.3 and v= 0",213
"214",1563.75159261232,1625836.98199308,1354.24860441064,3.74653378332899,12200,0.56945044999566,0,73742.5305694417,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c","c= 1841.06 and v= 0",214
"215",1563.75159261232,1625836.98199308,1354.24860441064,3.74653378332899,12200,0.56945044999566,0,77339.7271825852,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c","c= 1716.44 and v= 0",215
"216",1563.75159261232,1625836.98199308,1354.24860441064,3.74653378332899,12200,0.56945044999566,0,80936.9237957287,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c","c= 1616.74 and v= 0",216
