"","x","names","values","AC","W_mid","W1","W2","quantile","lag_sign","Stable"
"158",18199,"ss_cournot_lq",0.0587258056567634,5051.26235853333,1.31543290586806,1010.2,1.05235998920139,"20",2,"Stable"
"189",18200.5,"ss_cournot_lq",0.0379844217317782,5051.26235853333,1.31543290586806,1515.3,0.920823530868055,"30",2,"Stable"
"218",18202,"ss_cournot_lq",0.0168686996739211,5051.26235853333,1.31543290586806,2020.4,0.789287072534722,"40",2,"Stable"
"248",18204,"ss_cournot_lq",0.0760499159733854,5051.26235853333,1.31543290586806,2525.5,0.657750614201389,"50",2,"Stable"
"276",18205.5,"ss_cournot_lq",0.0541974507470968,5051.26235853333,1.31543290586806,3030.6,0.526214155868055,"60",2,"Stable"
"301",18207,"ss_cournot_lq",0.0319683367650896,5051.26235853333,1.31543290586806,3535.7,0.394677697534722,"70",2,"Stable"
"327",18208.5,"ss_cournot_lq",0.0093617918620339,5051.26235853333,1.31543290586806,4040.8,0.263141239201389,"80",2,"Stable"
"332",537.5,"ss_cournot_lq",0.0726135902643392,5051.26235853333,1.31543290586806,4545.9,0.131604780868055,"90",2,"Stable"
"335",1479,"ss_cournot_lq",-0.0126855641284465,5051.26235853333,1.31543290586806,4545.9,0.131604780868055,"90",-2,"Unstable"
"362",18210.5,"ss_cournot_lq",0.0671112582801925,5051.26235853333,1.31543290586806,4545.9,0.131604780868055,"90",2,"Stable"
"365",1682,"ss_cournot_lq",0.0875978794026082,5051.26235853333,1.31543290586806,5051,0.0000683225347221613,"100",2,"Stable"
"367",1683,"ss_cournot_lq",-0.0444670974313226,5051.26235853333,1.31543290586806,5051,0.0000683225347221613,"100",-2,"Unstable"
"390",18212,"ss_cournot_lq",0.0437618614275266,5051.26235853333,1.31543290586806,5051,0.0000683225347221613,"100",2,"Stable"
"407",18210,"ss_cournot_lq",0.0236077257383158,8385.34356190833,2.18368321924696,838.5,1.96532384424696,"10",2,"Stable"
"424",18213,"ss_cournot_lq",0.0724843121385561,8385.34356190833,2.18368321924696,1677,1.74696446924696,"20",2,"Stable"
"442",18215.5,"ss_cournot_lq",0.0394967078097466,8385.34356190833,2.18368321924696,2515.5,1.52860509424696,"30",2,"Stable"
"460",18218,"ss_cournot_lq",0.00548251780179498,8385.34356190833,2.18368321924696,3354,1.31024571924696,"40",2,"Stable"
"479",18221,"ss_cournot_lq",0.051379827350388,8385.34356190833,2.18368321924696,4192.5,1.09188634424696,"50",2,"Stable"
"514",18223.5,"ss_cournot_lq",0.0153259481679129,8385.34356190833,2.18368321924696,5031,0.873526969246961,"60",2,"Stable"
"541",18226.5,"ss_cournot_lq",0.059229691080418,8385.34356190833,2.18368321924696,5869.5,0.655167594246961,"70",2,"Stable"
"566",18229,"ss_cournot_lq",0.0211222069603423,8385.34356190833,2.18368321924696,6708,0.436808219246961,"80",2,"Stable"
"590",18232,"ss_cournot_lq",0.0630186894330791,8385.34356190833,2.18368321924696,7546.5,0.218448844246961,"90",2,"Stable"
"594",738,"ss_cournot_lq",0.0232515618089337,8385.34356190833,2.18368321924696,8385,0.0000894692469614711,"100",2,"Stable"
"599",1254,"ss_cournot_lq",-0.0116848530739162,8385.34356190833,2.18368321924696,8385,0.0000894692469614711,"100",-2,"Unstable"
"619",18234.5,"ss_cournot_lq",0.0228435739551287,8385.34356190833,2.18368321924696,8385,0.0000894692469614711,"100",2,"Stable"
"639",18233,"ss_cournot_lq",0.073592717886811,14386.6897279833,3.74653378332899,1438.6,3.37189836666233,"10",2,"Stable"
"657",18237.5,"ss_cournot_lq",0.0538557092716019,14386.6897279833,3.74653378332899,2877.2,2.99726294999566,"20",2,"Stable"
"675",18242,"ss_cournot_lq",0.0311716850080188,14386.6897279833,3.74653378332899,4315.8,2.62262753332899,"30",2,"Stable"
"692",18246.5,"ss_cournot_lq",0.00552350455814121,14386.6897279833,3.74653378332899,5754.4,2.24799211666233,"40",2,"Stable"
"711",18251.5,"ss_cournot_lq",0.058315310571345,14386.6897279833,3.74653378332899,7193,1.87335669999566,"50",2,"Stable"
"728",18256,"ss_cournot_lq",0.0267311052877517,14386.6897279833,3.74653378332899,8631.6,1.49872128332899,"60",2,"Stable"
"747",18261,"ss_cournot_lq",0.0736457287755456,14386.6897279833,3.74653378332899,10070.2,1.12408586666233,"70",2,"Stable"
"764",18265.5,"ss_cournot_lq",0.0360563473104207,14386.6897279833,3.74653378332899,11508.8,0.74945044999566,"80",2,"Stable"
"793",18270.5,"ss_cournot_lq",0.0770249973963359,14386.6897279833,3.74653378332899,12947.4,0.374815033328993,"90",2,"Stable"
"814",18275,"ss_cournot_lq",0.0333603540220793,14386.6897279833,3.74653378332899,14386,0.000179616662326509,"100",2,"Stable"
